time,par,"(0.0124,0.0129]","(0.0129,0.0133]","(0.0133,0.0138]","(0.0138,0.0143]","(0.0143,0.0148]","(0.0148,0.0153]","(0.0153,0.0158]","(0.0158,0.0164]","(0.0164,0.017]","(0.017,0.0176]","(0.0176,0.0182]","(0.0182,0.0188]","(0.0188,0.0195]","(0.0195,0.0202]","(0.0202,0.0209]","(0.0209,0.0216]","(0.0216,0.0224]","(0.0224,0.0232]","(0.0232,0.024]","(0.024,0.0248]","(0.0248,0.0257]","(0.0257,0.0266]","(0.0266,0.0276]","(0.0276,0.0285]","(0.0285,0.0295]","(0.0295,0.0306]","(0.0306,0.0317]","(0.0317,0.0328]","(0.0328,0.0339]","(0.0339,0.0351]","(0.0351,0.0364]","(0.0364,0.0377]","(0.0377,0.039]","(0.039,0.0404]","(0.0404,0.0418]","(0.0418,0.0433]","(0.0433,0.0448]","(0.0448,0.0464]","(0.0464,0.048]","(0.048,0.0497]","(0.0497,0.0514]","(0.0514,0.0533]","(0.0533,0.0551]","(0.0551,0.0571]","(0.0571,0.0591]","(0.0591,0.0612]","(0.0612,0.0633]","(0.0633,0.0656]","(0.0656,0.0679]","(0.0679,0.0703]","(0.0703,0.0728]","(0.0728,0.0753]","(0.0753,0.078]","(0.078,0.0807]","(0.0807,0.0836]","(0.0836,0.0865]","(0.0865,0.0896]","(0.0896,0.0927]","(0.0927,0.096]","(0.096,0.0994]","(0.0994,0.103]","(0.103,0.106]","(0.106,0.11]","(0.11,0.114]","(0.114,0.118]"
2015-07-28T04:48:24Z,143.55,0,0,0,188.91,528.947,1577.395,1992.996,2370.815,2134.678,2276.361,2550.28,2531.389,3230.354,3324.809,3589.282,3645.955,4477.157,4675.513,4411.039,4637.731,5317.805,4939.986,6026.216,4930.54,5506.715,5742.852,5261.132,4958.877,4590.503,5053.332,5195.014,5053.332,4845.531,4911.65,4514.939,5043.886,4675.513,4694.403,4562.167,4798.304,4174.902,4514.939,3031.999,2890.317,1841.869,1624.623,1275.14,727.302,519.501,434.492,283.364,283.364,245.582,170.019,179.464,85.009,66.118,37.782,9.445,0,0,0,0,0,0
2015-07-28T04:51:24Z,123.94,0,0,0,199.29,559.91,1546.869,1812.589,2505.359,2391.479,2552.809,2733.118,2486.379,3359.458,3359.458,3691.608,3871.918,4811.427,4754.487,4953.777,5105.617,5352.357,5105.617,5931.247,4763.977,5276.437,5561.137,5475.727,5257.457,4877.857,4564.687,5115.107,4896.837,5105.617,5096.127,4650.097,5485.217,5143.577,5029.697,4650.097,4697.547,4317.948,4261.008,2951.388,2714.138,2106.779,1603.809,901.549,873.08,512.46,483.99,313.17,189.8,237.25,123.37,104.39,75.92,47.45,37.96,18.98,0,0,0,0,0,0
2015-07-28T04:54:24Z,103.05,0,0,0,237.387,560.234,1414.827,1851.62,2221.944,2345.385,2383.367,2506.808,2687.222,3067.042,3285.438,3399.384,3788.699,4614.806,4757.238,5137.057,4614.806,5326.967,4785.724,5687.796,4880.679,5232.012,5611.832,5374.445,4880.679,4985.13,4842.697,5203.526,4719.256,4899.67,4339.437,5032.607,4937.652,4747.743,4595.815,4282.464,4529.346,4073.563,4178.013,2991.078,2478.322,2032.034,1376.845,1110.972,740.648,417.801,417.801,294.36,227.892,123.441,56.973,104.45,47.477,47.477,28.486,18.991,0,0,0,0,0,0
2015-07-28T04:57:25Z,128.78,0,0,0,277.629,508.986,1378.889,2091.47,2230.284,2276.556,2174.758,2341.336,2535.676,3192.73,3109.442,3581.411,3868.294,4710.434,4553.111,4802.977,4701.18,5497.049,5321.217,5635.863,4923.283,5052.843,5589.592,5423.014,4627.145,4654.908,4839.994,4839.994,4691.926,4895.52,4793.723,4701.18,4988.063,4765.96,4997.317,4673.417,4377.28,4164.431,3849.785,2757.779,2396.861,1841.604,1295.601,990.209,592.275,462.715,425.697,231.357,268.374,129.56,120.306,120.306,74.034,37.017,46.271,9.254,0,0,0,0,0,0
2015-07-28T05:00:25Z,83.69,0,0,0,209.423,528.11,1374.907,1857.491,1921.228,2076.019,2303.653,2285.442,2285.442,3104.923,3195.977,3560.191,3578.401,4625.516,4607.306,4816.729,4798.518,5135.416,4707.464,5244.68,4334.145,4789.412,4998.835,5180.942,4898.677,4507.147,4907.782,5235.574,4862.255,4425.199,4971.519,4079.195,4953.309,4561.779,4807.623,4233.986,4525.357,4079.195,3696.771,2531.286,2476.654,1620.752,1438.645,974.272,628.269,528.11,364.214,245.844,245.844,200.318,54.632,154.791,27.316,36.421,27.316,45.527,0,0,0,0,0,0
2015-07-28T05:03:25Z,72.74,0,0,0,134.786,494.217,1132.206,1815.124,2030.782,2066.725,2003.825,2300.355,2210.498,2776.601,3342.704,3127.045,3657.205,4528.824,4322.152,4888.255,4636.654,5103.913,4816.369,5661.031,4474.91,5319.572,5562.187,5058.984,5103.913,4115.479,4861.298,4528.824,4735.497,4942.17,4807.383,4915.212,4645.639,4726.511,4861.298,4295.195,4070.551,3917.793,3360.675,2408.184,2192.526,1608.452,1213.078,961.477,655.961,449.288,206.673,413.345,197.687,161.744,170.729,107.829,26.957,53.915,0,8.986,0,0,0,0,0,0
2015-07-28T05:06:25Z,47.52,0,0,0,137.333,521.866,1355.021,1876.887,2151.554,2343.82,2188.176,2407.909,2307.198,2902.308,3231.908,3598.13,4010.13,4678.485,4742.573,4916.529,4889.062,5630.662,4824.973,6088.439,4806.662,5328.528,5676.439,5154.573,4779.196,4770.04,4797.507,5182.04,4715.107,4806.662,4998.929,4779.196,4687.64,4705.951,4541.151,4138.307,4101.685,3808.708,3204.442,2471.998,2096.62,1483.199,1263.466,787.377,677.51,494.4,366.222,283.822,91.555,128.178,164.8,100.711,36.622,54.933,36.622,27.467,0,0,0,0,0,0
2015-07-28T05:09:26Z,33.01,0,0,0,137.262,567.348,1171.299,1839.306,2049.774,2049.774,2205.337,2662.875,2580.519,3211.922,3404.088,3934.833,3925.682,4904.815,4978.022,4740.101,4355.769,5170.188,5307.449,5527.068,4547.935,4767.554,5627.727,5133.585,5124.434,4630.292,4831.609,4557.086,4611.991,4538.784,4804.157,4502.181,4932.268,4483.88,4227.658,4474.729,4181.904,3248.525,3285.128,2305.995,2196.186,1509.878,1070.641,686.308,484.991,430.086,228.769,155.563,137.262,201.317,109.809,109.809,82.357,36.603,36.603,9.151,9.151,0,0,0,0,0
2015-07-28T05:12:26Z,24.85,0,0,0,146.186,502.513,1187.758,1818.183,2201.92,2201.92,2576.52,2658.75,2320.696,3334.858,3590.683,3499.317,4230.244,5034.265,4979.445,5244.407,4970.309,5710.373,5290.09,5637.28,4522.615,5116.494,5436.275,5216.997,4860.67,3956.146,4778.44,4696.211,4796.713,4467.796,5125.631,4166.288,5061.675,4358.157,4851.533,4211.971,3928.737,3362.268,2987.667,2064.871,1662.861,1206.031,922.796,712.655,447.693,310.644,283.235,219.278,191.869,137.049,109.639,54.82,45.683,9.137,27.41,9.137,0,0,0,0,0,0
2015-07-28T05:15:26Z,15.68,0,0,0,174.863,561.402,1260.853,1813.051,2153.574,2153.574,2116.76,2512.503,2494.096,3414.427,3616.899,3966.625,4224.318,4776.516,5043.412,4988.192,4960.582,5485.171,5071.022,5770.473,4500.417,5117.038,5374.731,5117.038,4960.582,4748.906,4914.566,4601.653,4877.752,4712.093,4840.939,4555.637,4739.703,4564.84,4426.79,3994.235,3754.949,3138.328,2705.772,1978.711,1868.271,1325.276,975.55,589.012,460.165,358.929,220.879,211.676,184.066,138.05,138.05,119.643,18.407,55.22,27.61,0,0,0,0,0,0,0
2015-07-28T05:18:26Z,9.83,0,0,0,117.179,513.785,1252.914,1883.879,2235.416,2469.774,2127.25,2623.008,2550.898,3299.041,3082.71,3948.032,4236.473,5318.126,4759.272,5146.864,4948.561,5237.002,5489.388,5985.145,4588.01,5110.809,5471.36,5381.222,4633.079,4119.294,4371.68,4488.859,4200.418,4461.818,4506.886,4678.148,5038.699,4119.294,4615.052,4011.129,3452.275,3290.027,2740.187,1946.975,1460.231,1189.818,946.446,513.785,603.923,396.606,342.523,162.248,216.331,153.234,126.193,99.152,72.11,54.083,18.028,9.014,0,0,0,0,0,0
2015-07-28T05:21:27Z,7.28,0,0,0,114.081,377.344,1096.931,1456.724,1798.967,1974.476,2141.209,2307.943,2465.901,3176.712,3360.996,3633.035,4431.601,4984.454,4966.903,4931.801,5212.615,5467.103,4923.026,5756.693,4273.643,4861.598,5572.409,4861.598,5080.984,4194.664,4440.376,4422.825,4800.169,4756.292,4677.313,4150.786,4098.134,4098.134,4449.152,3852.421,3352.221,3334.67,2527.329,1851.619,1658.559,991.625,833.667,500.2,508.976,429.997,245.713,193.06,166.733,122.856,87.754,96.53,43.877,17.551,26.326,0,0,0,0,0,0,0
2015-07-28T05:24:27Z,3.71,0,0,0,156.407,506.022,1186.851,1453.663,1867.681,2143.693,2272.498,2842.923,2760.119,3302.943,3661.758,3854.966,4342.587,4839.409,4729.004,5354.631,4802.607,5934.256,4995.816,5722.647,4729.004,5115.421,5649.044,5115.421,5014.216,4443.792,4968.214,4995.816,4360.988,4508.195,4913.012,4425.391,4462.193,4664.601,4590.998,3735.361,3367.345,3164.937,2769.32,1729.675,1683.673,1168.45,947.641,570.425,496.821,414.018,239.21,294.413,110.405,119.605,73.603,138.006,36.802,73.603,27.601,27.601,0,0,0,0,0,0
2015-07-28T05:27:27Z,0.91,0,0,0,217.152,524.785,1176.242,1691.98,1900.084,2171.525,2234.861,2479.157,2397.725,3311.575,3836.36,4008.272,4288.761,4777.354,4732.114,4768.306,5066.891,5600.724,5103.083,5790.732,4732.114,4388.289,5618.82,4885.93,4958.314,4632.586,4967.362,5139.275,4732.114,5094.035,4677.826,4596.394,4641.634,4406.385,4732.114,3763.976,3628.256,3031.086,2949.654,1872.94,1710.076,1293.867,959.09,642.409,524.785,380.017,262.393,244.297,144.768,153.816,108.576,54.288,9.048,63.336,45.24,0,0,0,0,0,0,0
2015-07-28T05:30:27Z,0,0,0,0,170.531,484.667,1148.84,1552.729,2028.42,2118.173,2396.408,2252.803,2800.297,3114.433,3724.754,3976.063,3751.68,4936.421,4640.236,5241.582,4873.594,5313.384,5133.878,5663.421,4379.952,4873.594,5627.52,4846.668,4882.569,4263.273,4846.668,4837.693,4568.433,4855.643,4712.038,4729.989,5205.681,5160.804,4514.582,3554.223,3563.199,3464.47,2791.322,1902.766,1642.482,1220.642,897.531,619.296,430.815,278.235,332.087,242.333,197.457,116.679,116.679,53.852,8.975,35.901,44.877,35.901,8.975,0,0,0,0,0
2015-07-28T05:33:27Z,0,0,0,0,151.768,401.738,1053.446,1428.402,2133.675,1946.198,1892.632,2374.718,2472.921,3008.571,3437.092,3937.033,3972.743,4990.479,4874.421,5151.174,4874.421,5419,4847.639,5624.332,4410.191,5044.044,5606.477,5088.682,5267.232,4535.176,4785.146,4838.711,4669.089,4874.421,4642.306,4490.538,4829.784,4579.813,4606.596,3562.077,3713.845,2883.586,2544.341,1767.647,1776.575,1205.214,910.606,651.708,428.521,437.448,321.39,160.695,205.333,133.913,142.84,98.203,35.71,53.565,17.855,17.855,0,0,0,0,0,0
2015-07-28T05:36:28Z,0,0,0,0,123.515,476.414,1093.988,1508.644,2258.555,2064.46,1940.946,2487.939,2752.614,3290.785,3431.945,3714.264,3926.004,4720.027,4684.737,4887.654,4993.524,5267.02,5090.571,5584.63,4931.766,5408.18,5619.92,5372.89,4993.524,4358.305,4896.476,4975.879,4711.204,4517.11,4781.784,4173.033,4817.074,4508.287,4428.885,3670.152,3776.021,2946.708,2884.951,1676.271,1623.336,1111.632,899.893,661.686,414.657,361.722,291.142,255.852,141.16,97.047,52.935,70.58,26.467,26.467,44.112,17.645,0,0,0,0,0,0
2015-07-28T05:39:28Z,0,0,0,0,170.149,510.446,1334.324,1665.666,2534.32,2158.202,2319.395,2068.65,2802.976,3438.795,3555.212,3725.361,4065.658,5194.013,5238.789,5274.609,4594.015,5686.548,5453.713,5695.504,4898.491,5417.893,5310.43,5032.819,4898.491,4414.911,4916.402,5005.954,4585.059,4719.387,4907.446,4486.552,4477.597,4585.059,4656.701,3743.271,3841.778,3286.556,2543.275,2176.112,1665.666,1065.668,895.519,617.908,456.715,385.073,331.342,205.969,152.238,152.238,89.552,71.642,44.776,44.776,44.776,26.866,0,0,0,0,0,0
2015-07-28T05:42:28Z,0,0,0,0,150.916,488.257,1162.941,1624.566,2095.069,2148.333,2281.494,2574.449,2556.694,3186.99,3559.841,4012.589,4056.976,5166.652,4651.762,5246.549,5175.529,5690.419,5317.568,6063.27,4776.046,5060.123,5450.729,5060.123,5024.613,4367.685,4829.31,4429.827,4509.724,5015.736,5077.878,4545.233,4527.479,4545.233,4491.969,4083.608,3382.293,3062.706,2956.177,2059.559,1704.463,1242.837,1047.534,550.399,577.032,319.587,213.058,204.18,186.426,177.548,71.019,79.897,8.877,62.142,35.51,26.632,0,0,0,0,0,0
2015-07-28T05:45:28Z,0,0,0,0,115.608,391.287,1093.825,1298.362,2045.365,1929.757,1929.757,2454.438,2498.902,2952.439,3521.584,3592.727,3663.871,4588.731,4757.696,4775.482,4650.981,5771.485,4277.48,5415.77,4642.088,5077.84,5718.128,5273.484,4891.089,4624.303,4464.231,5157.876,4855.518,4899.982,4650.981,4811.053,4864.411,5300.162,4695.446,3921.764,3939.55,3290.369,3183.655,2152.079,1654.078,1218.326,996.004,738.11,542.466,435.752,311.251,293.465,266.787,186.751,88.929,62.25,35.572,62.25,35.572,0,0,0,0,0,0,0
2015-07-28T05:48:29Z,0,0,0,0,159.645,452.328,1108.646,1587.581,2243.9,2119.731,2146.339,2465.629,2501.105,2873.61,3184.031,3778.266,3973.387,4328.154,4496.668,4532.145,4771.612,5525.492,5152.987,5179.594,4851.435,5223.94,5596.445,5161.856,5037.688,4461.192,4833.697,5099.772,4895.781,4567.622,4452.322,4310.416,4780.482,4558.752,4470.061,4079.817,3521.06,3184.031,2855.872,2208.423,1995.563,1445.674,1028.824,824.833,603.103,541.019,186.253,159.645,124.168,150.776,115.299,79.823,44.346,62.084,44.346,35.477,0,0,0,0,0,0
2015-07-28T05:51:29Z,0,0,0,0,175.106,635.911,1419.28,1898.517,1972.246,2331.674,2506.78,2571.292,2562.076,3548.199,3308.581,3870.763,3916.843,5114.937,4939.831,4930.615,5078.072,5492.797,5068.856,5916.738,4884.534,5151.801,5861.441,5262.394,5465.149,4552.754,4912.182,5474.365,5290.043,5216.314,4958.263,4359.216,5179.449,4755.509,4746.293,4119.598,3714.089,3511.335,2967.585,2165.784,1741.843,1391.631,1032.203,792.585,599.047,433.157,331.78,221.186,184.322,110.593,101.377,73.729,55.297,27.648,27.648,55.297,0,0,0,0,0,0
2015-07-28T05:54:29Z,0,0,0,0,206.042,474.793,1272.086,1773.753,2114.171,1890.212,2230.629,2544.171,2481.463,3341.465,3287.715,3825.216,3681.882,4613.55,4577.717,4873.343,5043.551,5822.928,5151.051,5831.886,4873.343,5142.093,5742.303,5473.552,4980.843,4586.675,5061.468,5079.385,4855.426,5088.343,5061.468,4738.967,4756.884,4927.093,4398.55,3852.091,4138.758,3251.881,2812.922,2311.254,1970.837,1164.586,1083.96,734.585,519.584,456.876,376.251,259.792,116.459,170.209,89.584,80.625,44.792,44.792,17.917,26.875,0,0,0,0,0,0
2015-07-28T05:57:29Z,0,0,0,0,181.533,553.675,1179.963,1824.405,2178.394,2205.623,2296.39,2350.85,2995.291,3149.594,3249.437,3939.262,3848.495,4801.542,4783.389,4819.696,4946.769,5464.137,5110.148,5799.973,5255.374,5464.137,5146.455,5119.225,5119.225,4592.78,5300.758,5173.685,5001.229,5091.995,5037.535,5001.229,4846.926,4583.703,4665.393,4084.488,3884.802,3449.123,2922.678,2341.773,1570.259,1443.186,1071.043,762.438,580.905,408.449,290.452,235.993,145.226,172.456,99.843,81.69,45.383,45.383,9.077,27.23,0,0,0,0,0,0
2015-07-28T06:00:29Z,0,0,0,0,144.698,569.746,1392.714,1926.286,2089.07,2134.288,2306.117,2324.204,2396.552,3038.648,3047.691,3508.915,3943.007,4530.841,4874.497,5136.762,5263.372,5172.936,5154.849,5932.598,4684.582,5100.587,5136.762,4919.715,4368.056,4567.015,4856.41,5100.587,4847.367,4946.846,5272.415,4937.802,4865.454,4937.802,4467.536,4205.271,4051.53,3101.953,2957.255,2396.552,1835.85,1456.019,1049.057,877.229,569.746,316.526,271.308,307.482,235.133,217.046,108.523,72.349,45.218,63.305,18.087,27.131,0,0,0,0,0,0
2015-07-28T06:03:30Z,0,0,0,0,182.502,511.004,1140.634,1852.39,2363.394,2190.018,2299.519,2445.52,2545.896,3011.275,3184.651,3367.153,3987.658,5246.918,4626.413,5018.791,4836.29,5639.296,4754.164,5712.297,4526.037,4936.666,5748.797,5155.667,4891.04,4735.914,5100.917,4827.165,4927.541,5219.543,4964.041,4708.539,5502.42,5018.791,4927.541,4005.908,4161.034,3650.03,3221.152,2263.019,2263.019,1578.638,1095.009,839.507,593.13,374.128,419.753,246.377,173.376,155.126,118.626,118.626,54.75,27.375,27.375,27.375,0,0,0,0,0,0
2015-07-28T06:06:30Z,0,0,0,0,106.584,381.925,1287.886,1669.811,2158.319,2113.909,2264.903,2433.66,2451.424,3206.392,3179.746,3925.832,3890.304,4849.557,4742.973,4494.278,4814.029,5240.363,4858.439,5879.865,5195.954,4787.383,5675.58,5160.426,4991.668,4725.209,4494.278,5382.475,4867.321,4876.203,5178.19,4529.806,4938.376,4893.967,4867.321,4201.173,3259.684,3979.123,3197.51,2256.021,1918.506,1509.935,959.253,790.495,479.626,381.925,328.633,213.167,230.931,142.112,106.584,71.056,53.292,62.174,44.41,8.882,0,0,0,0,0,0
2015-07-28T06:09:30Z,0,0,0,0,107.237,562.992,1161.73,1742.595,2269.841,2234.096,2144.732,2341.332,2511.123,2752.406,3199.225,3699.662,3735.408,4763.092,5022.247,4834.583,4897.138,5486.939,5236.72,5987.376,4548.619,5460.13,5361.83,5451.193,4959.692,4360.955,5075.865,4834.583,5299.275,4932.883,5031.183,4620.11,4834.583,4807.774,4745.219,3824.772,4352.018,3592.426,3199.225,2082.177,1903.449,1358.33,1018.748,875.765,616.61,446.819,214.473,232.346,178.728,241.282,134.046,98.3,44.682,35.746,35.746,0,0,0,0,0,0,0
2015-07-28T06:12:30Z,0,0,0,0,132.799,495.781,1044.682,1885.74,2487.761,2231.017,2257.576,2487.761,2487.761,2664.825,3160.607,3806.893,3762.627,4851.576,5037.494,5046.347,5391.624,5444.743,4869.282,5922.818,4966.668,4798.456,5683.78,5497.862,4869.282,4346.941,4780.75,4940.108,4771.897,4754.19,4851.576,4727.63,4754.19,4771.897,4860.429,4045.931,4063.637,3594.416,3027.808,2399.228,1806.061,1575.877,1204.041,876.471,646.287,407.249,460.369,247.891,194.771,141.652,70.826,106.239,53.119,44.266,35.413,8.853,0,0,0,0,0,0
2015-07-28T06:15:31Z,0,0,0,0,163.609,627.167,1290.691,1817.875,2254.165,2272.343,2299.612,2572.293,2744.991,3508.498,3635.749,3408.515,4017.503,4935.53,4626.491,4853.725,5417.267,5926.272,5053.692,5771.752,4562.866,5244.569,5662.68,5290.015,4980.977,4917.351,5462.713,4890.083,5062.781,4762.832,4935.53,4717.385,5153.675,4890.083,4681.027,4644.67,4017.503,3853.894,3335.8,2517.756,2063.288,1563.372,1172.529,899.848,436.29,327.217,309.039,181.787,227.234,154.519,81.804,99.983,72.715,36.357,9.089,45.447,0,0,0,0,0,0
2015-07-28T06:18:31Z,0,0,0,0,177.39,478.953,1250.599,1490.076,2261.722,2252.853,2545.546,2510.068,2412.504,3157.542,3281.715,3334.932,3787.276,4798.399,4372.663,4674.226,4585.531,5099.962,4762.921,5490.22,5091.093,4647.618,5703.088,4949.181,5250.744,4629.879,4949.181,4878.225,4984.659,4736.313,5091.093,4816.138,4913.703,5073.354,4798.399,4798.399,3955.797,3671.973,3157.542,2341.548,2084.332,1410.25,1161.904,771.646,629.734,443.475,319.302,283.824,221.737,159.651,79.825,53.217,70.956,35.478,8.869,17.739,0,0,0,0,0,0
2015-07-28T06:21:31Z,0,0,0,0,164.789,686.622,1153.524,1629.582,2123.949,2206.344,2261.274,2618.317,2545.077,3158.459,3286.628,3744.376,4156.349,4696.491,4641.561,4769.731,4907.055,5428.887,4595.787,5547.902,4769.731,4998.605,5666.916,5154.239,5227.478,4852.125,5154.239,4916.21,5062.689,5090.154,5309.873,4678.181,5227.478,5016.915,4943.675,4421.843,4000.715,3890.855,3250.009,2343.668,2041.555,1473.948,1107.749,860.566,485.213,384.508,283.804,238.029,256.339,201.409,82.395,91.55,45.775,82.395,54.93,18.31,0,0,0,0,0,0
2015-07-28T06:24:31Z,0,0,0,0,144.078,477.26,1251.681,1837,2215.206,2188.191,2332.27,2161.177,2476.348,3034.652,3331.814,3547.931,3592.956,4727.574,4727.574,4907.672,4745.583,5610.054,4970.706,6033.284,4475.436,5736.123,5583.039,5015.73,5069.76,4655.534,5150.804,4970.706,5033.74,5114.784,4799.613,4889.662,4970.706,4880.657,4655.534,4430.412,4070.216,3583.951,3097.686,2350.279,2089.137,1548.843,1026.559,891.485,675.368,468.255,324.176,315.172,198.108,189.103,126.069,108.059,45.025,54.029,45.025,27.015,0,0,0,0,0,0
2015-07-28T06:27:32Z,0,0,0,0,184.283,570.399,1289.98,1667.321,2167.517,2088.538,2149.966,2255.271,2755.467,3238.112,3439.946,3273.214,3589.127,4519.316,4370.135,4370.135,4598.295,5431.955,4966.86,5616.238,5168.694,5072.165,5598.687,4940.534,4826.454,4835.23,4571.969,5133.592,5133.592,4958.085,4975.636,4773.802,4756.251,4624.621,4659.722,4001.57,4317.483,3554.026,3097.706,2185.068,1649.77,1289.98,1281.204,807.334,631.827,429.993,368.566,166.732,166.732,157.957,70.203,114.08,26.326,52.652,52.652,17.551,0,0,0,0,0,0
2015-07-28T06:30:32Z,0,0,0,0,158.93,538.598,1306.762,1880.677,2330.98,2348.639,2242.685,2569.376,2534.058,3010.849,3302.222,3628.912,3831.99,4503.03,4229.316,4829.72,4573.666,5385.977,4511.859,5783.303,4979.821,5094.604,5465.442,5174.07,5350.659,4114.533,5456.613,5006.31,4962.162,4847.379,4741.426,4414.735,5156.411,4679.619,4582.495,4335.27,4017.409,3770.184,3028.508,2507.57,2207.368,1377.397,1174.32,697.528,750.505,432.644,264.884,176.589,167.76,141.272,150.101,105.954,70.636,114.783,52.977,0,0,0,0,0,0,0
2015-07-28T06:33:32Z,0,0,0,0,209.91,393.582,1364.418,2072.866,2125.343,2169.075,2230.299,2562.657,2352.746,2938.747,3122.418,3752.15,3682.179,4679.254,4434.359,4696.747,4722.986,5641.344,4924.15,6236.09,4924.15,4618.03,5667.583,5396.448,4976.627,4259.433,4836.687,5160.299,4880.418,4688,4766.717,4653.015,5282.747,4653.015,5055.344,4495.583,4023.284,3559.732,3297.344,2475.194,2055.373,1408.149,1311.94,647.224,594.746,376.09,376.09,288.627,174.925,148.687,122.448,78.716,61.224,52.478,43.731,34.985,0,0,0,0,0,0
2015-07-28T06:36:32Z,0,0,0,0,244.644,498.348,1214.157,1685.322,2383.01,2147.427,2355.827,2500.801,2591.41,3216.61,3343.462,3542.801,4068.332,4820.385,4892.872,4974.419,4838.506,5418.402,4838.506,5853.324,4901.932,5255.306,5998.298,5536.194,5074.089,4983.48,5318.733,5373.098,4811.324,5309.672,5046.906,4729.776,5264.367,4838.506,4675.411,4249.55,4231.428,3524.68,3415.949,2201.792,2120.244,1594.714,1476.922,915.148,588.957,371.496,299.009,289.948,262.765,99.67,99.67,135.913,18.122,45.304,18.122,63.426,0,0,0,0,0,0
2015-07-28T06:39:32Z,0,0,0,0,168.548,479.03,1312.897,1827.411,2244.344,2474.988,2395.15,2448.376,2235.473,3237.888,3229.017,3708.047,3433.048,4985.461,4612.882,5065.299,4719.333,5260.459,4923.364,5553.2,4648.365,5304.814,5881.424,4967.719,5038.686,4586.269,5295.943,5091.912,5100.783,5251.588,5242.717,4799.171,5331.427,5171.75,4994.331,4657.236,4009.659,3912.078,3184.662,2448.376,2093.539,1587.896,1162.091,789.512,523.385,603.223,390.321,257.257,204.031,212.902,124.193,97.58,53.226,62.096,35.484,26.613,0,0,0,0,0,0
2015-07-28T06:42:33Z,0,0,0,0,191.262,546.464,1238.652,1848.87,2258.718,2167.641,2377.119,2586.597,2449.981,3005.553,3306.108,3624.879,3870.788,4535.652,4854.423,4754.238,4717.807,5437.318,5000.147,5592.15,4763.346,4890.854,6202.368,5419.103,5145.871,4790.669,5437.318,5391.78,4353.498,5838.059,5746.981,5073.009,4681.376,4954.608,5073.009,4981.931,4062.05,3816.141,3333.431,2340.688,1885.301,1657.608,1384.376,837.912,719.511,437.171,291.448,309.663,163.939,191.262,136.616,54.646,100.185,54.646,45.539,27.323,0,0,0,0,0,0
2015-07-28T06:45:33Z,0,0,0,0,125.437,546.545,1281.246,1702.354,2616.25,2419.135,2374.336,2383.296,2401.215,3243.433,3324.071,4067.731,3969.173,4623.236,4506.759,4811.391,4892.028,5268.338,5286.258,5671.528,4461.96,5393.775,5796.964,5572.97,5044.344,4874.109,5241.459,5196.66,5035.385,5223.54,5268.338,4748.672,5080.183,4811.391,4972.666,4524.678,3987.093,3763.099,3180.715,2508.733,1827.791,1693.394,1093.091,815.338,591.344,510.706,358.39,286.712,206.074,206.074,62.718,89.598,80.638,35.839,26.879,26.879,0,0,0,0,0,0
2015-07-28T06:48:33Z,0,0,0,0,155.017,601.829,1367.793,1924.029,2580.57,2617.045,2352.605,2398.198,2744.705,3209.755,3054.739,3820.703,4012.194,4504.6,5307.038,4887.582,4568.43,5917.986,5079.073,6155.07,4732.565,5033.48,5835.918,5398.225,5215.852,4522.837,5389.106,5507.648,5243.208,5051.717,5015.242,4841.989,5434.699,5006.124,4942.293,4468.125,4477.244,3747.754,3392.128,2689.994,2179.351,1677.827,1303.963,857.151,902.744,382.982,364.745,364.745,209.728,118.542,109.423,109.423,109.423,54.712,45.593,27.356,0,0,0,0,0,0
2015-07-28T06:51:33Z,0,0,0,0,155.79,613.997,1420.441,2025.274,2510.973,2116.915,2520.137,2575.122,2565.957,3528.191,3537.356,3693.146,4096.368,4866.155,4536.246,5223.556,4911.976,5324.362,5608.45,5865.045,5214.392,5342.69,5910.866,5663.435,5040.273,4664.544,5113.587,5516.808,5122.751,5113.587,5324.362,5031.109,5251.049,5434.331,4783.678,4297.979,4325.471,3656.489,3106.641,2611.778,2006.945,1246.322,1200.501,1053.875,751.459,568.176,430.714,320.745,348.237,174.119,183.283,128.298,100.805,91.641,91.641,18.328,0,0,0,0,0,0
2015-07-28T06:54:34Z,0,0,0,0,195.639,631.38,1253.868,1903.034,2187.6,2045.317,2134.244,2312.097,2561.092,3121.331,3414.79,3485.931,4152.882,4810.941,4588.624,4873.189,4633.087,5415.643,4979.902,5771.35,4828.726,5211.111,5522.355,5237.789,5157.755,4677.55,4944.331,5255.575,4899.867,5273.36,5139.97,4544.16,5095.506,5024.365,4979.902,4339.628,3957.243,3450.36,3361.434,2320.99,1903.034,1413.936,1067.122,818.127,533.561,462.419,364.6,257.888,240.102,177.854,106.712,115.605,53.356,53.356,35.571,35.571,0,0,0,0,0,0
2015-07-28T06:57:34Z,0,0,0,0,144.185,558.715,1432.834,1829.342,2451.138,2270.907,2189.803,2460.149,2865.668,2793.576,3460.43,3802.868,3929.03,5064.483,4695.01,4911.287,4803.149,5713.314,5037.449,6037.729,5289.772,5506.049,5731.337,5172.622,5208.668,4848.206,4920.299,5325.818,5334.829,5406.922,5127.564,4839.195,5127.564,4857.218,4812.16,4046.18,3901.995,3631.649,2793.576,1991.549,1622.076,1531.961,1135.454,666.854,729.934,495.634,360.461,342.438,234.3,189.242,144.185,63.081,45.058,81.104,45.058,36.046,0,0,0,0,0,0
